order_id,user_id,order_date,order_status
1610,2152,"2026-04-07 14:58:03",completed
1611,281,"2026-03-17 15:09:03",completed
1612,2405,"2026-04-06 14:36:03",completed
1613,3557,"2026-03-21 15:15:03",completed
1614,687,"2026-03-19 15:14:03",completed
1615,3648,"2026-04-12 15:07:03",completed
1616,1605,"2026-04-07 14:40:03",completed
1617,1073,"2026-03-20 14:42:03",completed
1618,1519,"2026-04-01 15:13:03",completed
1619,2110,"2026-03-28 14:44:03",completed
1620,262,"2026-03-23 14:47:03",completed
1621,985,"2026-03-18 14:26:03",completed
1622,2858,"2026-04-14 14:35:03",completed
1623,2737,"2026-04-04 14:22:03",completed
1624,1544,"2026-03-26 14:50:03",completed
1625,1565,"2026-03-17 14:46:03",completed
1626,3670,"2026-04-10 15:08:03",completed
1627,697,"2026-03-27 15:03:03",completed
1628,945,"2026-04-09 14:37:03",completed
1629,1794,"2026-04-02 14:42:03",completed
1630,921,"2026-03-28 14:20:03",completed
1631,4275,"2026-04-05 14:22:03",completed
1632,3891,"2026-03-30 14:33:03",completed
1633,1401,"2026-03-30 14:22:03",completed
1634,2664,"2026-04-15 14:56:03",completed
1635,1509,"2026-03-21 14:19:03",completed
1636,300,"2026-03-18 14:32:03",completed
1637,211,"2026-04-08 14:27:03",completed
1638,4005,"2026-03-28 14:23:03",completed
1639,3236,"2026-03-31 14:21:03",completed
1640,4136,"2026-04-12 14:19:03",completed
1641,4853,"2026-04-13 15:15:03",completed
1642,2053,"2026-04-07 15:06:03",completed
1643,4709,"2026-03-17 14:26:03",completed
1644,2235,"2026-04-05 14:39:03",completed
1645,879,"2026-04-05 14:42:03",completed
1646,4335,"2026-04-05 15:15:03",completed
1647,4714,"2026-04-14 14:55:03",completed
1648,4145,"2026-03-19 14:34:03",completed
1649,3609,"2026-04-14 14:50:03",completed
1650,1654,"2026-04-01 15:13:03",completed
1651,4765,"2026-04-14 14:20:03",completed
1652,908,"2026-04-06 14:45:03",completed
1653,8,"2026-03-21 14:29:03",completed
1654,2662,"2026-03-24 14:57:03",completed
1655,4528,"2026-03-22 15:00:03",completed
1656,4309,"2026-04-11 14:56:03",completed
1657,433,"2026-03-20 14:22:03",completed
1658,3424,"2026-03-18 14:45:03",completed
1659,708,"2026-04-03 14:27:03",completed
1660,1805,"2026-03-27 14:42:03",completed
1661,3136,"2026-04-03 14:52:03",completed
1662,1403,"2026-03-22 15:02:03",completed
1663,2171,"2026-03-20 14:16:03",completed
1664,3633,"2026-04-15 14:59:03",completed
1665,942,"2026-04-14 14:51:03",completed
1666,908,"2026-03-27 15:04:03",completed
1667,2984,"2026-04-02 14:31:03",completed
1668,227,"2026-03-21 15:09:03",completed
1669,3020,"2026-04-07 14:57:03",completed
1670,2253,"2026-03-17 15:01:03",completed
1671,821,"2026-04-05 14:58:03",completed
1672,3238,"2026-04-09 14:30:03",completed
1673,1705,"2026-03-26 14:22:03",completed
1674,3291,"2026-04-04 15:03:03",completed
1675,2328,"2026-03-31 14:56:03",completed
1676,2015,"2026-04-09 14:16:03",completed
1677,4944,"2026-03-31 14:16:03",completed
1678,2682,"2026-04-13 14:16:03",completed
1679,4823,"2026-03-30 14:16:03",completed
1680,4137,"2026-03-19 14:18:03",completed
1681,3126,"2026-04-11 14:27:03",completed
1682,437,"2026-03-24 15:04:03",completed
1683,2,"2026-04-15 14:43:03",completed
1684,965,"2026-03-25 15:10:03",completed
1685,2380,"2026-03-19 14:25:03",completed
1686,911,"2026-04-14 14:18:03",completed
1687,4606,"2026-04-11 14:58:03",completed
1688,1240,"2026-03-27 14:43:03",completed
1689,138,"2026-03-27 14:27:03",completed
1690,3429,"2026-04-09 14:47:03",completed
1691,2388,"2026-04-14 14:22:03",completed
1692,3336,"2026-04-05 15:11:03",completed
1693,239,"2026-04-08 14:35:03",completed
1694,3242,"2026-03-29 15:06:03",completed
1695,2780,"2026-04-14 14:30:03",completed
1696,4128,"2026-04-04 14:57:03",completed
1697,4256,"2026-03-25 14:58:03",completed
1698,4329,"2026-03-21 14:46:03",completed
1699,39,"2026-03-27 14:39:03",completed
1700,4662,"2026-04-03 14:41:03",completed
1701,491,"2026-03-30 15:13:03",completed
1702,4508,"2026-04-09 14:47:03",completed
1703,375,"2026-04-13 14:58:03",completed
1704,2691,"2026-03-28 15:15:03",completed
1705,3983,"2026-04-06 15:07:03",completed
1706,136,"2026-03-20 14:32:03",completed
1707,794,"2026-04-10 15:06:03",completed
1708,4574,"2026-04-06 14:36:03",completed
1709,1147,"2026-03-25 14:27:03",completed
1710,4996,"2026-04-10 15:10:03",completed
1711,1257,"2026-03-26 14:17:03",completed
1712,4987,"2026-04-13 14:37:03",completed
1713,4267,"2026-03-29 15:00:03",completed
1714,351,"2026-03-27 14:55:03",completed
1715,707,"2026-04-06 14:17:03",completed
1716,1860,"2026-03-19 14:24:03",completed
1717,3863,"2026-03-28 14:53:03",completed
1718,1530,"2026-04-13 14:58:03",completed
1719,2727,"2026-03-20 14:55:03",completed
1720,1487,"2026-04-06 14:26:03",completed
1721,1733,"2026-04-04 15:09:03",completed
1722,1226,"2026-03-24 15:14:03",completed
1723,1988,"2026-04-06 14:24:03",completed
1724,1555,"2026-03-30 15:04:03",completed
1725,3145,"2026-03-19 14:51:03",completed
1726,4182,"2026-03-23 14:48:03",completed
1727,1716,"2026-04-02 15:12:03",completed
1728,828,"2026-03-25 14:20:03",completed
1729,321,"2026-03-28 14:48:03",completed
1730,3430,"2026-04-04 14:46:03",completed
1731,3770,"2026-04-09 15:11:03",completed
1732,3825,"2026-03-17 14:20:03",completed
1733,1279,"2026-03-19 14:51:03",completed
1734,3925,"2026-03-30 15:01:03",completed
1735,3159,"2026-04-04 15:15:03",completed
1736,3352,"2026-04-07 14:58:03",completed
1737,1559,"2026-03-25 14:51:03",completed
1738,3247,"2026-04-15 15:04:03",completed
1739,3429,"2026-04-06 14:32:03",completed
1740,4527,"2026-03-26 15:12:03",completed
1741,1882,"2026-04-11 15:08:03",completed
1742,26,"2026-03-18 14:50:03",completed
1743,2327,"2026-03-30 14:31:03",completed
1744,1340,"2026-04-10 14:47:03",completed
1745,4158,"2026-03-18 15:09:03",completed
1746,65,"2026-04-13 15:07:03",completed
1747,2044,"2026-03-25 14:53:03",completed
1748,2175,"2026-03-29 14:47:03",completed
1749,4818,"2026-04-04 15:02:03",completed
1750,1659,"2026-04-07 14:35:03",completed
1751,758,"2026-03-25 14:31:03",completed
1752,1616,"2026-04-07 14:36:03",completed
1753,2434,"2026-04-03 15:13:03",completed
1754,468,"2026-04-09 14:58:03",completed
1755,785,"2026-04-15 14:58:03",completed
1756,1513,"2026-03-24 14:38:03",completed
1757,920,"2026-03-27 15:02:03",completed
1758,3402,"2026-04-05 14:58:03",completed
1759,2849,"2026-03-19 14:32:03",completed
1760,4176,"2026-03-22 14:30:03",completed
1761,2496,"2026-03-29 14:38:03",completed
1762,3466,"2026-04-12 14:25:03",completed
1763,945,"2026-03-17 14:57:03",completed
1764,3414,"2026-04-08 15:13:03",completed
1765,396,"2026-04-14 14:58:03",completed
1766,3992,"2026-03-26 14:58:03",completed
1767,933,"2026-03-28 14:38:03",completed
1768,1592,"2026-03-30 15:02:03",completed
1769,1956,"2026-03-31 14:59:03",completed
1770,2632,"2026-03-24 14:34:03",completed
1771,1373,"2026-03-30 14:38:03",completed
1772,808,"2026-03-29 15:11:03",completed
1773,2964,"2026-03-22 14:47:03",completed
1774,2713,"2026-03-31 15:08:03",completed
1775,4302,"2026-03-18 15:01:03",completed
1776,2148,"2026-03-26 14:26:03",completed
1777,777,"2026-03-20 14:50:03",completed
1778,327,"2026-04-06 14:37:03",completed
1779,4519,"2026-03-27 14:22:03",completed
1780,3722,"2026-04-15 14:41:03",completed
1781,1750,"2026-03-23 15:06:03",completed
1782,4319,"2026-04-10 15:10:03",completed
1783,3859,"2026-03-24 14:18:03",completed
1784,4610,"2026-03-30 14:44:03",completed
1785,1460,"2026-04-09 14:32:03",completed
1786,4801,"2026-04-02 15:10:03",completed
1787,1697,"2026-03-23 14:59:03",completed
1788,337,"2026-03-22 15:08:03",completed
1789,4983,"2026-03-29 14:28:03",completed
1790,865,"2026-03-27 14:40:03",completed
1791,3994,"2026-03-17 14:43:03",completed
1792,378,"2026-03-26 14:19:03",completed
1793,4133,"2026-04-15 15:09:03",completed
1794,2969,"2026-03-25 14:31:03",completed
1795,2904,"2026-04-11 14:54:03",completed
1796,4783,"2026-03-18 14:43:03",completed
1797,1354,"2026-04-12 14:38:03",completed
1798,3599,"2026-04-08 14:45:03",completed
1799,1259,"2026-04-07 14:34:03",completed
1800,814,"2026-03-28 14:19:03",completed
1801,913,"2026-04-09 14:40:03",completed
1802,2993,"2026-03-21 15:07:03",completed
1803,2782,"2026-03-24 14:19:03",completed
1804,349,"2026-03-26 15:00:03",completed
1805,1835,"2026-04-02 14:47:03",completed
1806,445,"2026-03-25 14:38:03",completed
1807,4357,"2026-03-25 14:36:03",completed
1808,1477,"2026-04-01 14:51:03",completed
1809,4932,"2026-03-28 15:10:03",completed
1810,1818,"2026-04-14 15:00:03",completed
1811,1163,"2026-04-07 14:17:03",completed
1812,2507,"2026-04-10 15:10:03",completed
1813,929,"2026-04-01 14:42:03",completed
1814,338,"2026-03-23 14:44:03",completed
1815,2112,"2026-03-22 14:21:03",completed
1816,2224,"2026-04-15 15:14:03",completed
1817,4021,"2026-04-09 14:54:03",completed
1818,2458,"2026-04-11 14:32:03",completed
1819,2325,"2026-03-28 14:42:03",completed
1820,3595,"2026-04-07 14:37:03",completed
1821,4743,"2026-03-29 14:46:03",completed
1822,1639,"2026-03-29 14:45:03",completed
1823,2876,"2026-04-08 15:08:03",completed
1824,4807,"2026-03-29 15:13:03",completed
1825,644,"2026-04-13 14:24:03",completed
1826,2883,"2026-03-21 15:04:03",completed
1827,1193,"2026-04-14 14:51:03",completed
1828,3231,"2026-03-23 14:51:03",completed
1829,3130,"2026-03-22 14:26:03",completed
1830,1994,"2026-03-31 14:19:03",completed
1831,4968,"2026-04-02 15:05:03",completed
1832,762,"2026-04-06 15:11:03",completed
1833,4923,"2026-04-02 14:25:03",completed
1834,1452,"2026-04-03 15:15:03",completed
1835,1617,"2026-04-02 14:43:03",completed
1836,2801,"2026-03-17 14:37:03",completed
1837,3181,"2026-04-08 14:39:03",completed
1838,4082,"2026-04-15 15:10:03",completed
1839,4241,"2026-03-27 14:39:03",completed
1840,3071,"2026-04-12 14:27:03",completed
1841,4117,"2026-03-25 15:02:03",completed
1842,4324,"2026-03-20 14:35:03",completed
1843,2267,"2026-04-06 14:34:03",completed
1844,3146,"2026-03-24 14:49:03",completed
1845,4708,"2026-04-05 15:09:03",completed
1846,3357,"2026-03-28 15:03:03",completed
1847,2312,"2026-04-01 14:32:03",completed
1848,3390,"2026-03-24 15:15:03",completed
1849,4272,"2026-04-09 14:25:03",completed
1850,4841,"2026-03-18 15:05:03",completed
1851,1813,"2026-03-21 14:53:03",completed
1852,3271,"2026-04-07 14:56:03",completed
1853,1498,"2026-04-11 14:47:03",completed
1854,3014,"2026-03-26 14:49:03",completed
1855,601,"2026-03-30 14:29:03",completed
1856,3090,"2026-03-22 14:41:03",completed
1857,17,"2026-04-13 14:45:03",completed
1858,1150,"2026-03-27 14:24:03",completed
1859,393,"2026-04-02 14:32:03",completed
1860,3810,"2026-04-09 15:13:03",completed
1861,4354,"2026-04-04 15:12:03",completed
1862,2568,"2026-04-05 15:04:03",completed
1863,3872,"2026-04-15 14:32:03",completed
1864,3014,"2026-04-05 15:10:03",completed
1865,3756,"2026-04-10 15:00:03",completed
1866,4034,"2026-03-17 15:12:03",completed
1867,804,"2026-04-04 14:45:03",completed
1868,1397,"2026-03-28 14:54:03",completed
1869,4777,"2026-03-23 15:01:03",completed
1870,1915,"2026-03-17 15:06:03",completed
1871,2228,"2026-04-13 15:13:03",completed
1872,1001,"2026-03-28 14:29:03",completed
1873,934,"2026-04-11 14:32:03",completed
1874,3341,"2026-03-26 14:56:03",completed
1875,1647,"2026-03-30 14:48:03",completed
1876,1019,"2026-04-08 14:59:03",completed
1877,376,"2026-04-02 15:13:03",completed
1878,4275,"2026-04-11 14:52:03",completed
1879,1198,"2026-04-12 14:26:03",completed
1880,3960,"2026-04-06 14:18:03",completed
1881,4651,"2026-03-29 14:56:03",completed
1882,3025,"2026-04-12 14:29:03",completed
1883,249,"2026-04-11 14:25:03",completed
1884,832,"2026-03-28 14:20:03",completed
1885,4653,"2026-04-14 15:12:03",completed
1886,415,"2026-04-02 14:45:03",completed
1887,496,"2026-04-13 14:52:03",completed
1888,397,"2026-03-17 14:49:03",completed
1889,4792,"2026-03-26 15:13:03",completed
1890,4627,"2026-03-22 14:24:03",completed
1891,926,"2026-04-13 15:05:03",completed
1892,134,"2026-04-14 14:57:03",completed
1893,1308,"2026-03-18 14:17:03",completed
1894,2792,"2026-03-28 14:17:03",completed
1895,1446,"2026-04-08 14:17:03",completed
1896,3277,"2026-04-13 14:18:03",completed
1897,3350,"2026-03-22 14:26:03",completed
1898,1757,"2026-03-30 15:01:03",completed
1899,993,"2026-03-23 14:32:03",completed
1900,3931,"2026-04-13 14:21:03",completed
1901,402,"2026-04-12 14:51:03",completed
1902,2351,"2026-03-23 14:59:03",completed
1903,2118,"2026-03-19 15:06:03",completed
1904,3274,"2026-04-01 14:19:03",completed
1905,4692,"2026-04-07 14:59:03",completed
1906,1465,"2026-04-10 14:42:03",completed
1907,1742,"2026-03-22 14:17:03",completed
1908,2852,"2026-04-11 15:04:03",completed
1909,1644,"2026-03-30 15:13:03",completed
1910,2093,"2026-04-11 14:38:03",completed
1911,2253,"2026-03-29 14:16:03",completed
1912,3256,"2026-03-26 15:11:03",completed
1913,4710,"2026-03-26 14:50:03",completed
1914,285,"2026-04-06 14:24:03",completed
1915,3054,"2026-04-04 15:14:03",completed
1916,4666,"2026-03-26 14:41:03",completed
1917,37,"2026-04-14 14:28:03",completed
1918,1476,"2026-04-02 15:04:03",completed
1919,2577,"2026-03-27 14:38:03",completed
1920,3849,"2026-03-24 14:42:03",completed
1921,1558,"2026-04-07 14:23:03",completed
1922,4244,"2026-04-01 14:30:03",completed
1923,2335,"2026-04-06 15:09:03",completed
1924,2677,"2026-04-15 14:57:03",completed
1925,4791,"2026-04-11 15:03:03",completed
1926,830,"2026-03-29 15:08:03",completed
1927,1649,"2026-03-18 15:15:03",completed
1928,4969,"2026-04-11 14:38:03",completed
1929,3234,"2026-03-29 15:07:03",completed
1930,2375,"2026-04-14 14:26:03",completed
1931,4095,"2026-03-31 14:34:03",completed
1932,3186,"2026-04-09 14:17:03",completed
1933,2365,"2026-04-08 14:27:03",completed
1934,2526,"2026-04-10 15:07:03",completed
1935,791,"2026-04-04 15:02:03",completed
1936,2142,"2026-03-20 14:30:03",completed
1937,456,"2026-04-13 15:10:03",completed
1938,1456,"2026-04-05 15:04:03",completed
1939,2283,"2026-04-13 14:35:03",completed
1940,399,"2026-03-26 14:28:03",completed
1941,4016,"2026-04-06 14:17:03",completed
1942,1650,"2026-03-30 14:47:03",completed
1943,2291,"2026-04-15 14:49:03",completed
1944,1424,"2026-03-18 14:26:03",completed
1945,546,"2026-04-04 14:29:03",completed
1946,1527,"2026-03-29 14:53:03",completed
1947,1628,"2026-03-29 14:41:03",completed
1948,1065,"2026-04-10 14:30:03",completed
1949,2040,"2026-03-26 15:13:03",completed
1950,4791,"2026-04-08 14:19:03",completed
1951,3468,"2026-04-09 14:43:03",completed
1952,1651,"2026-03-24 14:19:03",completed
1953,4197,"2026-04-01 15:10:03",completed
1954,4408,"2026-04-07 14:40:03",completed
1955,3057,"2026-03-27 14:32:03",completed
1956,2942,"2026-04-14 14:25:03",completed
1957,2686,"2026-03-31 15:13:03",completed
1958,2923,"2026-03-31 14:37:03",completed
1959,4633,"2026-03-26 15:10:03",completed
1960,179,"2026-04-15 14:45:03",completed
1961,3566,"2026-04-03 14:57:03",completed
1962,3033,"2026-03-27 14:17:03",completed
1963,4631,"2026-03-30 14:17:03",completed
1964,2015,"2026-04-07 14:20:03",completed
1965,809,"2026-03-24 14:33:03",completed
1966,4305,"2026-03-19 14:28:03",completed
1967,1936,"2026-04-01 14:28:03",completed
1968,1034,"2026-03-18 14:41:03",completed
1969,2356,"2026-04-01 14:42:03",completed
1970,3885,"2026-03-19 15:14:03",completed
1971,715,"2026-04-06 14:48:03",completed
1972,608,"2026-03-21 15:02:03",completed
1973,71,"2026-04-04 14:29:03",completed
1974,2791,"2026-04-14 15:07:03",completed
1975,3455,"2026-03-17 14:49:03",completed
1976,2473,"2026-03-20 14:32:03",completed
1977,3800,"2026-03-26 14:55:03",completed
1978,2736,"2026-04-15 14:42:03",completed
1979,3074,"2026-03-24 14:32:03",completed
1980,2953,"2026-03-23 14:17:03",completed
1981,3106,"2026-04-07 14:32:03",completed
1982,1372,"2026-03-19 14:35:03",completed
1983,2617,"2026-04-14 15:03:03",completed
1984,1418,"2026-04-03 15:14:03",completed
1985,3960,"2026-03-25 14:46:03",completed
1986,4507,"2026-04-09 14:52:03",completed
1987,2757,"2026-03-22 14:46:03",completed
1988,4852,"2026-03-19 15:00:03",completed
1989,3043,"2026-03-28 14:25:03",completed
1990,4244,"2026-03-24 14:51:03",completed
1991,1811,"2026-03-20 14:45:03",completed
1992,4672,"2026-04-04 14:55:03",completed
1993,4558,"2026-03-23 15:05:03",completed
1994,1128,"2026-03-24 14:26:03",completed
1995,4310,"2026-04-05 14:39:03",completed
1996,2128,"2026-03-28 14:40:03",completed
1997,3533,"2026-03-29 15:09:03",completed
